BattingTeam,BowlingTeam,Venue,Overs,current_score,wickets_left,current_run_rate,required_run_rate,target
Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,12.2,97,6,7.864864864864865,14.73913043478261,210
Kolkata Knight Riders,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",9.1,67,10,7.309090909090909,7.015384615384615,143
Lucknow Super Giants,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",8.6,72,7,8.0,10.0,182
Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",11.2,93,9,8.205882352941176,6.346153846153846,148
Delhi Capitals,Mumbai Indians,Arun Jaitley Stadium,13.5,76,5,5.493975903614458,15.08108108108108,169
Sunrisers Hyderabad,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",15.6,118,8,7.375,3.0,130
Kings XI Punjab,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",7.7,48,7,5.877551020408164,12.253521126760564,193
Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",6.4,36,7,5.4,11.1,184
Kolkata Knight Riders,Rajasthan Royals,Sawai Mansingh Stadium,17.2,117,3,6.75,18.0,165
Royal Challengers Bangalore,Kolkata Knight Riders,M Chinnaswamy Stadium,10.5,81,9,7.476923076923077,8.727272727272727,161
Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",10.2,113,9,10.935483870967742,2.793103448275862,140
Chennai Super Kings,Kings XI Punjab,Wankhede Stadium,6.1,100,7,16.216216216216218,9.180722891566266,227
Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,14.4,125,7,8.522727272727273,8.8125,172
Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",14.5,118,9,7.955056179775281,5.806451612903226,148
Kings XI Punjab,Rajasthan Royals,Sawai Mansingh Stadium,19.4,135,3,6.864406779661017,72.0,159
Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",13.4,87,7,6.365853658536586,6.315789473684211,127
Chennai Super Kings,Rajasthan Royals,Sawai Mansingh Stadium,9.3,47,6,4.947368421052632,10.0,152
Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",11.6,92,7,7.666666666666667,12.875,195
Chennai Super Kings,Mumbai Indians,Wankhede Stadium,7.5,52,7,6.638297872340425,9.780821917808218,171
Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",11.4,116,7,9.942857142857145,11.04,208
Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",19.3,182,5,9.333333333333334,8.0,186
Sunrisers Hyderabad,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",15.6,128,8,8.0,8.75,163
Royal Challengers Bangalore,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,15.5,129,8,8.147368421052631,10.8,174
Chennai Super Kings,Royal Challengers Bangalore,M Chinnaswamy Stadium,15.1,101,5,6.65934065934066,14.689655172413794,172
Mumbai Indians,Royal Challengers Bangalore,M Chinnaswamy Stadium,6.3,41,10,6.307692307692308,6.074074074074074,123
Chennai Super Kings,Royal Challengers Bangalore,M Chinnaswamy Stadium,13.1,100,8,7.594936708860759,8.048780487804878,155
Chennai Super Kings,Mumbai Indians,Wankhede Stadium,6.2,42,8,6.631578947368421,9.073170731707316,166
Royal Challengers Bangalore,Sunrisers Hyderabad,M Chinnaswamy Stadium,9.3,51,7,5.368421052631579,10.0,156
Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",15.5,121,5,7.6421052631578945,15.12,184
Royal Challengers Bangalore,Rajasthan Royals,Sawai Mansingh Stadium,12.4,98,4,7.736842105263157,9.136363636363637,165
Royal Challengers Bangalore,Chennai Super Kings,M Chinnaswamy Stadium,16.2,142,5,8.693877551020408,10.090909090909092,179
Sunrisers Hyderabad,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",13.2,104,8,7.8,8.85,163
Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",12.5,92,4,7.1688311688311686,15.906976744186046,206
Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",7.7,66,10,8.081632653061224,6.929577464788732,148
Mumbai Indians,Royal Challengers Bangalore,M Chinnaswamy Stadium,9.1,51,5,5.563636363636364,11.169230769230769,172
Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",8.3,65,10,7.647058823529412,8.347826086956522,161
Kolkata Knight Riders,Rajasthan Royals,Sawai Mansingh Stadium,9.2,82,8,8.785714285714286,7.40625,161
Kolkata Knight Riders,Kings XI Punjab,M Chinnaswamy Stadium,12.3,120,8,9.6,10.666666666666666,200
Delhi Capitals,Kolkata Knight Riders,"Narendra Modi Stadium, Ahmedabad",5.6,67,10,11.166666666666666,6.285714285714286,155
Rajasthan Royals,Sunrisers Hyderabad,Sawai Mansingh Stadium,16.2,128,8,7.836734693877551,4.636363636363637,145
Chennai Super Kings,Kings XI Punjab,Wankhede Stadium,8.2,112,7,13.44,9.857142857142858,227
Kings XI Punjab,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",10.1,62,5,6.098360655737705,9.966101694915254,160
Chennai Super Kings,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",18.2,157,4,8.563636363636364,21.6,193
Royal Challengers Bangalore,Chennai Super Kings,M Chinnaswamy Stadium,14.5,103,8,6.943820224719101,5.032258064516129,129
Sunrisers Hyderabad,Delhi Capitals,Arun Jaitley Stadium,16.4,113,5,6.78,5.1,130
Mumbai Indians,Royal Challengers Bangalore,M Chinnaswamy Stadium,12.6,79,7,6.076923076923077,10.428571428571429,152
Kings XI Punjab,Royal Challengers Bangalore,M Chinnaswamy Stadium,15.2,92,3,6.0,24.428571428571427,206
Sunrisers Hyderabad,Chennai Super Kings,"Rajiv Gandhi International Stadium, Uppal",16.4,113,3,6.78,33.3,224
Royal Challengers Bangalore,Kolkata Knight Riders,M Chinnaswamy Stadium,11.1,96,5,8.597014925373134,0.0,90
Sunrisers Hyderabad,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",10.6,78,9,7.090909090909091,9.444444444444445,163
Delhi Capitals,Rajasthan Royals,Arun Jaitley Stadium,9.6,70,7,7.0,4.6,116
Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",14.5,104,7,7.01123595505618,5.225806451612903,131
Chennai Super Kings,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk",13.2,99,7,7.425,9.15,160
Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",11.5,108,9,9.126760563380282,9.551020408163266,186
Chennai Super Kings,Royal Challengers Bangalore,M Chinnaswamy Stadium,16.4,141,8,8.46,4.2,155
Kolkata Knight Riders,Rajasthan Royals,Sawai Mansingh Stadium,16.2,141,9,8.63265306122449,5.181818181818182,160
Mumbai Indians,Chennai Super Kings,M Chinnaswamy Stadium,18.2,130,2,7.090909090909091,34.8,188
Royal Challengers Bangalore,Sunrisers Hyderabad,M Chinnaswamy Stadium,11.2,125,9,11.029411764705882,9.692307692307692,209
Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",5.5,50,10,8.571428571428571,7.835294117647058,161
Sunrisers Hyderabad,Delhi Capitals,Arun Jaitley Stadium,9.4,79,8,8.172413793103448,4.935483870967742,130
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,13.6,104,6,7.428571428571429,13.666666666666666,186
Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",11.4,106,8,9.085714285714284,6.72,162
Sunrisers Hyderabad,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",7.6,65,9,8.125,6.166666666666667,139
Mumbai Indians,Kolkata Knight Riders,Wankhede Stadium,18.5,108,2,5.734513274336283,28.285714285714285,141
Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",8.5,62,9,7.018867924528302,6.985074626865671,140
Rajasthan Royals,Chennai Super Kings,Sawai Mansingh Stadium,13.2,110,6,8.25,10.05,177
Mumbai Indians,Royal Challengers Bangalore,M Chinnaswamy Stadium,8.3,64,9,7.529411764705882,6.695652173913044,141
Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",14.7,91,6,6.0,8.275862068965518,131
Rajasthan Royals,Kings XI Punjab,Sawai Mansingh Stadium,9.2,66,7,7.071428571428571,5.53125,125
Royal Challengers Bangalore,Mumbai Indians,Wankhede Stadium,14.2,90,3,6.27906976744186,18.529411764705884,195
Chennai Super Kings,Delhi Capitals,Arun Jaitley Stadium,8.5,85,8,9.62264150943396,5.641791044776119,148
Kings XI Punjab,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",16.5,87,3,5.1683168316831685,33.473684210526315,193
Mumbai Indians,Royal Challengers Bangalore,M Chinnaswamy Stadium,11.3,60,5,5.217391304347826,9.764705882352942,143
Chennai Super Kings,Sunrisers Hyderabad,Wankhede Stadium,10.1,86,9,8.459016393442623,9.457627118644067,179
Royal Challengers Bangalore,Kings XI Punjab,M Chinnaswamy Stadium,13.3,141,9,10.444444444444445,9.692307692307692,204
Kolkata Knight Riders,Lucknow Super Giants,"Dr DY Patil Sports Academy, Mumbai",13.4,131,6,9.585365853658535,12.63157894736842,211
Royal Challengers Bangalore,Kings XI Punjab,M Chinnaswamy Stadium,15.6,159,8,9.9375,11.25,204
Chennai Super Kings,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",16.5,108,3,6.415841584158416,12.947368421052632,149
Rajasthan Royals,Mumbai Indians,Sawai Mansingh Stadium,8.5,35,9,3.962264150943396,5.373134328358209,95
Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,9.4,77,8,7.9655172413793105,15.387096774193548,236
Rajasthan Royals,Mumbai Indians,Wankhede Stadium,14.3,102,4,7.0344827586206895,11.818181818181818,167
Kings XI Punjab,Royal Challengers Bangalore,M Chinnaswamy Stadium,14.1,123,8,8.68235294117647,6.171428571428572,159
Kings XI Punjab,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",9.1,57,8,6.218181818181818,12.0,187
Kings XI Punjab,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",7.6,53,8,6.625,11.166666666666666,187
Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",9.3,64,7,6.7368421052631575,11.428571428571429,184
Gujarat Titans,Rajasthan Royals,"Narendra Modi Stadium, Ahmedabad",6.6,35,8,5.0,7.384615384615385,131
Rajasthan Royals,Mumbai Indians,Wankhede Stadium,6.2,53,9,8.368421052631579,8.487804878048781,169
Royal Challengers Bangalore,Chennai Super Kings,"Dr DY Patil Sports Academy, Mumbai",9.3,79,6,8.31578947368421,13.142857142857142,217
Mumbai Indians,Kings XI Punjab,Wankhede Stadium,6.6,61,8,8.714285714285714,8.307692307692308,169
Delhi Capitals,Mumbai Indians,Arun Jaitley Stadium,15.4,95,5,6.0638297872340425,17.076923076923077,169
Kings XI Punjab,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",14.7,104,4,6.857142857142857,11.586206896551724,160
Chennai Super Kings,Mumbai Indians,Wankhede Stadium,6.2,91,10,14.36842105263158,6.804878048780488,184
Royal Challengers Bangalore,Mumbai Indians,Wankhede Stadium,13.2,83,4,6.225,16.8,195
Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,6.1,67,10,10.864864864864863,7.590361445783133,172
Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,16.2,124,6,7.591836734693878,15.0,179
Mumbai Indians,Royal Challengers Bangalore,M Chinnaswamy Stadium,6.1,40,9,6.486486486486487,8.096385542168674,152
Chennai Super Kings,Mumbai Indians,Wankhede Stadium,13.8,75,1,5.232558139534884,11.470588235294118,140
Kings XI Punjab,Mumbai Indians,Wankhede Stadium,16.6,130,7,7.647058823529412,11.333333333333334,164
Sunrisers Hyderabad,Mumbai Indians,Wankhede Stadium,5.2,50,9,9.375,7.363636363636363,158
Rajasthan Royals,Kings XI Punjab,Sawai Mansingh Stadium,6.1,48,9,7.783783783783784,5.566265060240964,125
Rajasthan Royals,Kings XI Punjab,Sawai Mansingh Stadium,7.6,64,7,8.0,8.583333333333334,167
Delhi Capitals,Mumbai Indians,Arun Jaitley Stadium,17.4,109,2,6.169811320754717,25.714285714285715,169
Chennai Super Kings,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk",8.2,70,9,8.4,7.714285714285714,160
Royal Challengers Bangalore,Chennai Super Kings,M Chinnaswamy Stadium,19.5,154,3,7.764705882352941,168.0,182
Kolkata Knight Riders,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,7.3,71,9,9.466666666666669,9.04,184
Mumbai Indians,Kings XI Punjab,Wankhede Stadium,8.3,81,8,9.529411764705882,9.478260869565217,190
Chennai Super Kings,Mumbai Indians,Wankhede Stadium,14.3,89,6,6.137931034482759,14.909090909090908,171
Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",5.6,67,9,11.166666666666666,5.214285714285714,140
Sunrisers Hyderabad,Mumbai Indians,Wankhede Stadium,19.1,130,2,6.782608695652174,33.6,158
Rajasthan Royals,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",17.4,123,4,6.962264150943396,15.0,158
Sunrisers Hyderabad,Chennai Super Kings,"Dr DY Patil Sports Academy, Mumbai",9.6,69,10,6.9,8.6,155
Chennai Super Kings,Mumbai Indians,Wankhede Stadium,12.2,78,7,6.324324324324325,12.130434782608695,171
Sunrisers Hyderabad,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,17.4,141,5,7.981132075471698,22.714285714285715,194
Rajasthan Royals,Mumbai Indians,Wankhede Stadium,7.4,75,10,9.782608695652174,4.783783783783784,134
Lucknow Super Giants,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",11.1,90,7,8.059701492537313,10.41509433962264,182
Sunrisers Hyderabad,Royal Challengers Bangalore,M Chinnaswamy Stadium,17.6,164,4,9.11111111111111,32.0,228
Kolkata Knight Riders,Rajasthan Royals,Sawai Mansingh Stadium,9.1,96,9,10.472727272727273,4.061538461538461,140
Kings XI Punjab,Mumbai Indians,Punjab Cricket Association IS Bindra Stadium,17.3,165,8,9.428571428571429,4.8,177
Mumbai Indians,Rajasthan Royals,"Dr DY Patil Sports Academy, Mumbai",15.2,136,4,8.869565217391305,12.428571428571429,194
Royal Challengers Bangalore,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,7.2,71,9,9.681818181818182,8.131578947368421,174
Royal Challengers Bangalore,Rajasthan Royals,Sawai Mansingh Stadium,8.2,83,9,9.96,5.485714285714286,147
Royal Challengers Bangalore,Chennai Super Kings,M Chinnaswamy Stadium,10.6,102,8,9.272727272727272,8.555555555555555,179
Delhi Capitals,Rajasthan Royals,"Dr DY Patil Sports Academy, Mumbai",11.6,87,9,7.25,9.25,161
Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",15.2,158,7,10.304347826086955,11.571428571428571,212
Kolkata Knight Riders,Rajasthan Royals,Sawai Mansingh Stadium,12.4,71,4,5.605263157894737,10.090909090909092,145
Chennai Super Kings,Mumbai Indians,Wankhede Stadium,16.6,141,3,8.294117647058824,15.666666666666666,188
Chennai Super Kings,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,13.6,113,6,8.071428571428571,14.166666666666666,198
Mumbai Indians,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",7.3,61,8,8.133333333333333,11.84,209
Rajasthan Royals,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",8.3,54,8,6.352941176470588,9.043478260869565,158
Rajasthan Royals,Kings XI Punjab,Sawai Mansingh Stadium,10.4,114,9,10.6875,4.285714285714286,154
Rajasthan Royals,Sunrisers Hyderabad,Sawai Mansingh Stadium,5.1,35,9,6.774193548387097,7.887640449438202,152
Royal Challengers Bangalore,Rajasthan Royals,Sawai Mansingh Stadium,7.1,27,7,3.767441860465116,13.324675324675324,198
Chennai Super Kings,Rajasthan Royals,Sawai Mansingh Stadium,12.3,71,6,5.68,10.8,152
Rajasthan Royals,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",7.1,47,9,6.558139534883721,8.64935064935065,158
Rajasthan Royals,Royal Challengers Bangalore,Sawai Mansingh Stadium,15.1,121,7,7.978021978021978,10.551724137931034,172
Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",18.7,182,5,9.495652173913044,10.8,191
Sunrisers Hyderabad,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",14.3,108,7,7.448275862068965,18.545454545454547,210
Mumbai Indians,Chennai Super Kings,Wankhede Stadium,14.6,131,9,8.733333333333333,8.6,174
Rajasthan Royals,Royal Challengers Bangalore,Sawai Mansingh Stadium,7.3,56,9,7.466666666666667,10.72,190
Mumbai Indians,Kolkata Knight Riders,Wankhede Stadium,11.1,60,8,5.373134328358209,9.169811320754716,141
Rajasthan Royals,Kings XI Punjab,Sawai Mansingh Stadium,13.4,120,6,8.78048780487805,7.421052631578948,167
Chennai Super Kings,Sunrisers Hyderabad,Wankhede Stadium,11.4,99,9,8.485714285714286,9.6,179
Kolkata Knight Riders,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",19.2,140,7,7.241379310344827,4.5,143
Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",15.3,132,8,8.516129032258064,6.666666666666667,162
Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",11.1,82,9,7.343283582089552,7.471698113207547,148
Rajasthan Royals,Chennai Super Kings,Sawai Mansingh Stadium,10.7,88,9,7.880597014925373,2.490566037735849,110
Royal Challengers Bangalore,Chennai Super Kings,M Chinnaswamy Stadium,9.4,91,9,9.413793103448276,8.516129032258064,179
Chennai Super Kings,Royal Challengers Bangalore,Wankhede Stadium,14.2,101,7,7.046511627906977,13.235294117647058,176
Royal Challengers Bangalore,Chennai Super Kings,M Chinnaswamy Stadium,11.2,83,8,7.323529411764706,5.307692307692308,129
Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,12.2,68,6,5.513513513513513,6.652173913043479,119
Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",6.4,56,10,8.4,11.25,206
Royal Challengers Bangalore,Chennai Super Kings,M Chinnaswamy Stadium,7.3,50,9,6.666666666666667,6.32,129
Royal Challengers Bangalore,Rajasthan Royals,M Chinnaswamy Stadium,5.1,52,10,10.064516129032258,2.764044943820225,93
Royal Challengers Bangalore,Rajasthan Royals,M Chinnaswamy Stadium,10.1,71,7,6.983606557377049,4.779661016949152,118
Kings XI Punjab,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",11.3,88,8,7.6521739130434785,11.058823529411764,182
Mumbai Indians,Royal Challengers Bangalore,M Chinnaswamy Stadium,8.3,47,6,5.529411764705882,10.869565217391305,172
Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,17.6,171,6,9.5,0.0,171
Kolkata Knight Riders,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",8.4,52,9,6.0,8.029411764705882,143
Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,19.2,183,3,9.46551724137931,40.5,210
Kolkata Knight Riders,Kings XI Punjab,M Chinnaswamy Stadium,5.1,49,9,9.483870967741936,10.179775280898877,200
Mumbai Indians,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",18.4,160,7,8.571428571428571,0.0,158
Chennai Super Kings,Sunrisers Hyderabad,Wankhede Stadium,16.2,156,8,9.551020408163266,6.2727272727272725,179
Rajasthan Royals,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",14.6,175,8,11.666666666666666,14.4,247
Rajasthan Royals,Mumbai Indians,Wankhede Stadium,8.3,55,6,6.470588235294118,9.73913043478261,167
Kings XI Punjab,Chennai Super Kings,Punjab Cricket Association IS Bindra Stadium,6.5,79,10,11.560975609756095,6.987341772151899,171
Rajasthan Royals,Kings XI Punjab,Sawai Mansingh Stadium,6.4,53,9,7.95,5.4,125
Chennai Super Kings,Mumbai Indians,Wankhede Stadium,7.1,44,7,6.1395348837209305,9.506493506493506,166
Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,16.2,130,5,7.959183673469388,9.0,163
Rajasthan Royals,Sunrisers Hyderabad,Sawai Mansingh Stadium,10.4,62,9,5.8125,8.892857142857142,145
Mumbai Indians,Kolkata Knight Riders,Wankhede Stadium,12.2,64,8,5.1891891891891895,10.043478260869565,141
Sunrisers Hyderabad,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",17.2,139,7,8.01923076923077,1.5,143
Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,5.1,27,9,5.225806451612903,12.337078651685394,210
Chennai Super Kings,Rajasthan Royals,Sawai Mansingh Stadium,5.3,24,7,4.363636363636363,8.827586206896552,152
Mumbai Indians,Royal Challengers Bangalore,M Chinnaswamy Stadium,15.6,98,5,6.125,11.25,143
Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,12.6,107,7,8.23076923076923,7.428571428571429,159
Mumbai Indians,Kolkata Knight Riders,Wankhede Stadium,11.4,94,7,8.057142857142857,6.48,148
Sunrisers Hyderabad,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",18.6,127,5,6.684210526315789,0.0,124
Rajasthan Royals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",12.4,116,8,9.157894736842104,5.727272727272728,158
Rajasthan Royals,Mumbai Indians,Sawai Mansingh Stadium,8.2,32,9,3.84,5.4,95
Rajasthan Royals,Mumbai Indians,Sawai Mansingh Stadium,19.4,168,3,8.542372881355933,0.0,168
Royal Challengers Bangalore,Chennai Super Kings,"Dr DY Patil Sports Academy, Mumbai",18.3,176,1,9.513513513513514,27.33333333333333,217
Sunrisers Hyderabad,Mumbai Indians,Wankhede Stadium,9.7,80,7,7.868852459016393,8.440677966101696,163
Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",10.1,72,7,7.081967213114754,7.830508474576271,149
Royal Challengers Bangalore,Chennai Super Kings,"Dr DY Patil Sports Academy, Mumbai",17.1,170,2,9.902912621359222,16.58823529411765,217
Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,18.3,177,4,9.567567567567568,22.0,210
Kings XI Punjab,Royal Challengers Bangalore,M Chinnaswamy Stadium,10.1,91,3,8.950819672131148,12.305084745762713,212
Rajasthan Royals,Sunrisers Hyderabad,Sawai Mansingh Stadium,17.2,123,6,7.096153846153846,10.875,152
Mumbai Indians,Kings XI Punjab,Wankhede Stadium,12.1,90,7,7.397260273972603,10.085106382978724,169
Lucknow Super Giants,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",19.6,163,2,8.15,0.0,182
Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,11.1,86,7,7.701492537313433,8.716981132075471,163
Mumbai Indians,Kolkata Knight Riders,Wankhede Stadium,5.2,59,10,11.0625,6.068181818181818,148
Gujarat Titans,Rajasthan Royals,"Eden Gardens, Kolkata",8.4,75,8,8.653846153846153,10.058823529411764,189
Royal Challengers Bangalore,Kolkata Knight Riders,M Chinnaswamy Stadium,9.1,33,5,3.6,12.276923076923078,166
Lucknow Super Giants,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",5.6,44,8,7.333333333333333,9.857142857142858,182
Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",9.1,67,9,7.309090909090909,7.476923076923077,148
Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",17.1,127,6,7.398058252427185,15.882352941176473,172
Rajasthan Royals,Kings XI Punjab,Sawai Mansingh Stadium,6.4,60,7,9.0,8.025,167
Royal Challengers Bangalore,Kings XI Punjab,M Chinnaswamy Stadium,11.4,109,9,9.342857142857143,11.4,204
Delhi Capitals,Chennai Super Kings,"Dr DY Patil Sports Academy, Mumbai",7.2,72,8,9.818181818181818,10.81578947368421,209
Royal Challengers Bangalore,Kolkata Knight Riders,"Dr DY Patil Sports Academy, Mumbai",11.3,68,6,5.913043478260869,7.176470588235294,129
Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",12.2,84,9,6.8108108108108105,7.304347826086956,140
Chennai Super Kings,Royal Challengers Bangalore,M Chinnaswamy Stadium,12.2,96,8,7.783783783783784,7.695652173913044,155
Kolkata Knight Riders,Rajasthan Royals,Sawai Mansingh Stadium,11.4,117,8,10.028571428571428,2.76,140
Royal Challengers Bangalore,Chennai Super Kings,M Chinnaswamy Stadium,8.7,71,9,7.745454545454545,5.3538461538461535,129
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,11.4,139,8,11.914285714285716,2.4,159
Royal Challengers Bangalore,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,8.1,75,9,9.183673469387756,8.366197183098592,174
Sunrisers Hyderabad,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",11.1,90,8,8.059701492537313,13.58490566037736,210
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,8.5,115,8,13.0188679245283,3.9402985074626864,159
Rajasthan Royals,Mumbai Indians,Sawai Mansingh Stadium,16.6,104,3,6.117647058823529,23.666666666666668,175
Royal Challengers Bangalore,Mumbai Indians,Wankhede Stadium,13.6,119,6,8.5,11.5,188
Mumbai Indians,Chennai Super Kings,Wankhede Stadium,19.4,166,2,8.440677966101696,24.0,174
Mumbai Indians,Kings XI Punjab,Wankhede Stadium,10.2,92,8,8.903225806451612,10.137931034482758,190
Rajasthan Royals,Mumbai Indians,Wankhede Stadium,7.1,67,10,9.348837209302326,5.220779220779221,134
Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,13.3,101,5,7.481481481481482,9.538461538461538,163
Sunrisers Hyderabad,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",6.5,54,8,7.902439024390244,11.848101265822784,210
Chennai Super Kings,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",11.7,66,6,5.424657534246576,10.595744680851064,149
Kings XI Punjab,Royal Challengers Bangalore,M Chinnaswamy Stadium,9.2,77,9,8.25,9.1875,175
Chennai Super Kings,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,16.6,139,6,8.176470588235293,19.666666666666668,198
Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",15.1,107,7,7.054945054945055,4.965517241379311,131
Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",16.1,119,7,7.360824742268041,9.130434782608695,154
Delhi Capitals,Chennai Super Kings,"Dr DY Patil Sports Academy, Mumbai",8.6,75,7,8.333333333333334,12.181818181818182,209
Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",17.3,162,7,9.257142857142858,15.6,201
Kings XI Punjab,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",8.2,57,7,6.84,8.82857142857143,160
Mumbai Indians,Kings XI Punjab,Wankhede Stadium,10.3,65,7,6.190476190476191,14.0,198
Rajasthan Royals,Kings XI Punjab,Sawai Mansingh Stadium,5.3,44,9,8.0,5.586206896551724,125
Chennai Super Kings,Rajasthan Royals,Sawai Mansingh Stadium,8.3,47,8,5.529411764705882,6.956521739130435,127
